date,count
1483844400.0,41
1483930800.0,43
1484017200.0,43
1484103600.0,27
1484190000.0,34
1484276400.0,26
1484362800.0,26
1484449200.0,38
1484535600.0,36
1484622000.0,37
1484708400.0,35
1484794800.0,32
1484881200.0,42
1484967600.0,35
1485054000.0,38
1485140400.0,49
1485226800.0,56
1485313200.0,55
1485399600.0,57
1485486000.0,47
1485572400.0,31
1485658800.0,50
1485745200.0,31
1485831600.0,51
1485918000.0,43
1486004400.0,43
1486090800.0,67
1486177200.0,53
1486263600.0,43
1486350000.0,42
1486436400.0,53
1486522800.0,49
1486609200.0,34
1486695600.0,41
1486782000.0,36
1486868400.0,35
1486954800.0,43
1487041200.0,37
1487127600.0,30
1487214000.0,40
1487300400.0,52
1487386800.0,58
1487473200.0,52
1487559600.0,70
1487646000.0,70
1487732400.0,62
1487818800.0,86
1487905200.0,84
1487991600.0,77
1488078000.0,93
1488164400.0,91
1488250800.0,75
1488337200.0,72
1488423600.0,77
1488510000.0,69
1488596400.0,59
1488682800.0,198
1488769200.0,145
1488855600.0,101
1488942000.0,289
1489028400.0,112
1489114800.0,80
1489201200.0,78
1489287600.0,75
1489374000.0,79
1489460400.0,123
1489546800.0,91
1489633200.0,95
1489719600.0,95
1489806000.0,86
1489892400.0,94
1489978800.0,90
1490065200.0,88
1490151600.0,77
1490238000.0,89
1490324400.0,68
1490410800.0,71
1490497200.0,54
1490583600.0,38
1490670000.0,56
1490756400.0,69
1490842800.0,71
1490929200.0,66
1491015600.0,62
1491102000.0,78
1491188400.0,73
1491274800.0,88
1491361200.0,76
1491447600.0,78
1491534000.0,95
1491620400.0,84
1491706800.0,78
1491793200.0,98
1491879600.0,74
1491966000.0,93
1492052400.0,68
1492138800.0,55
1492225200.0,58
1492311600.0,62
1492398000.0,64
1492484400.0,63
1492570800.0,70
1492657200.0,77
1492743600.0,59
1492830000.0,58
1492916400.0,56
1493002800.0,53
1493089200.0,56
1493175600.0,42
1493262000.0,54
1493348400.0,49
1493434800.0,25
1493521200.0,32
1493607600.0,36
1493694000.0,76
1493780400.0,45
1493866800.0,53
1493953200.0,37
1494039600.0,38
1494126000.0,37
1494212400.0,41
1494298800.0,52
1494385200.0,42
1494471600.0,41
1494558000.0,39
1494644400.0,33
1494730800.0,30
1494817200.0,25
1494903600.0,30
1494990000.0,36
1495076400.0,44
1495162800.0,41
1495249200.0,31
1495335600.0,41
1495422000.0,41
1495508400.0,36
1495594800.0,40
1495681200.0,36
1495767600.0,222
1495854000.0,205
1495940400.0,147
1496026800.0,125
1496113200.0,108
1496199600.0,101
1496286000.0,104
1496372400.0,107
1496458800.0,90
1496545200.0,96
1496631600.0,109
1496718000.0,107
1496804400.0,96
1496890800.0,110
1496977200.0,95
1497063600.0,86
1497150000.0,89
1497236400.0,107
1497322800.0,85
1497409200.0,75
1497495600.0,90
1497582000.0,83
1497668400.0,91
1497754800.0,121
1497841200.0,110
1497927600.0,115
1498014000.0,108
1498100400.0,96
1498186800.0,124
1498273200.0,139
1498359600.0,136
1498446000.0,136
1498532400.0,128
1498618800.0,127
1498705200.0,115
1498791600.0,120
1498878000.0,131
1498964400.0,140
1499050800.0,140
1499137200.0,147
1499223600.0,141
1499310000.0,153
1499396400.0,139
1499482800.0,161
1499569200.0,136
1499655600.0,127
1499742000.0,140
1499828400.0,148
1499914800.0,168
1500001200.0,181
1500087600.0,196
1500174000.0,175
1500260400.0,162
1500346800.0,155
1500433200.0,157
1500519600.0,158
1500606000.0,136
1500692400.0,144
1500778800.0,165
1500865200.0,169
1500951600.0,169
1501038000.0,173
1501124400.0,167
1501210800.0,166
1501297200.0,138
1501383600.0,133
1501470000.0,135
1501556400.0,159
1501642800.0,159
1501729200.0,161
1501815600.0,165
1501902000.0,126
1501988400.0,140
1502074800.0,163
1502161200.0,161
1502247600.0,187
1502334000.0,184
1502420400.0,166
1502506800.0,145
1502593200.0,122
1502679600.0,131
1502766000.0,137
1502852400.0,141
1502938800.0,169
1503025200.0,176
1503111600.0,166
1503198000.0,155
1503284400.0,142
1503370800.0,165
1503457200.0,152
1503543600.0,178
1503630000.0,178
1503716400.0,177
1503802800.0,170
1503889200.0,158
1503975600.0,144
1504062000.0,141
1504148400.0,126
1504234800.0,134
1504321200.0,126
1504407600.0,142
1504494000.0,125
1504580400.0,126
1504666800.0,132
1504753200.0,153
1504839600.0,203
1504926000.0,173
1505012400.0,170
1505098800.0,139
1505185200.0,168
1505271600.0,149
1505358000.0,162
1505444400.0,159
1505530800.0,153
1505617200.0,155
1505703600.0,167
1505790000.0,170
1505876400.0,152
1505962800.0,200
1506049200.0,181
1506135600.0,162
1506222000.0,157
1506308400.0,157
1506394800.0,287
1506481200.0,240
1506567600.0,200
1506654000.0,187
1506740400.0,163
1506826800.0,166
1506913200.0,169
1506999600.0,139
1507086000.0,137
1507172400.0,117
1507258800.0,121
1507345200.0,132
1507431600.0,135
1507518000.0,145
1507604400.0,132
1507690800.0,149
1507777200.0,140
1507863600.0,118
1507950000.0,111
1508036400.0,121
1508122800.0,160
1508209200.0,152
