date,count
1454295600.0,177751
1454382000.0,177802
1454468400.0,178011
1454554800.0,178029
1454641200.0,178124
1454727600.0,178191
1454814000.0,178212
1454900400.0,178232
1454986800.0,178267
1455073200.0,178290
1455159600.0,178351
1455246000.0,178604
1455332400.0,178821
1455418800.0,179214
1455505200.0,179273
1455678000.0,179516
1455764400.0,179817
1455850800.0,180149
1455937200.0,180389
1456023600.0,180471
1456110000.0,180599
1456196400.0,180805
1456282800.0,180995
1456369200.0,181118
1456455600.0,181321
1456542000.0,181572
1456628400.0,181663
1456714800.0,181927
1456801200.0,182030
1456887600.0,182146
1456974000.0,182196
1457060400.0,182275
1457146800.0,182393
1457233200.0,182608
1457319600.0,182735
1457406000.0,182852
1457492400.0,182909
1457578800.0,183049
1457665200.0,183265
1457751600.0,183823
1457838000.0,184375
1457924400.0,184647
1458010800.0,184927
1458097200.0,186130
1458183600.0,188504
1458270000.0,189097
1458356400.0,189106
1458442800.0,189142
1458529200.0,189187
1458615600.0,189324
1458702000.0,189334
1458788400.0,189354
1458874800.0,189522
1458961200.0,189654
1459047600.0,189674
1459134000.0,189718
1459220400.0,189761
1459306800.0,189866
1459393200.0,190194
1459479600.0,190356
1459566000.0,190393
1459652400.0,190467
1459738800.0,190606
1459825200.0,190615
1459911600.0,190677
1459998000.0,190739
1460084400.0,190795
1460170800.0,190817
1460257200.0,190858
1460343600.0,190951
1460516400.0,190954
1460602800.0,190967
1460689200.0,190973
1460775600.0,190986
1460862000.0,191021
1460948400.0,191025
1461034800.0,191026
1461207600.0,191049
1461294000.0,191050
1461380400.0,191052
1461466800.0,191127
1461553200.0,191234
1461639600.0,191271
1461726000.0,191417
1461812400.0,191418
1461898800.0,191423
1462071600.0,191438
1462158000.0,191469
1462244400.0,191489
1462330800.0,191627
1462417200.0,191690
1462503600.0,191856
1462676400.0,191903
1462762800.0,191958
1462849200.0,192023
1463022000.0,192024
1463108400.0,192048
1463281200.0,192052
1463367600.0,192056
1463540400.0,192062
1463626800.0,192205
1463799600.0,192211
1463886000.0,192232
1464145200.0,192254
1464231600.0,192260
1464577200.0,192413
1464663600.0,192433
1464922800.0,192451
1465182000.0,192464
1465527600.0,192489
1465700400.0,192492
1465873200.0,192493
1465959600.0,192514
1466046000.0,192534
1466305200.0,192535
1466564400.0,192537
1466996400.0,192538
1467255600.0,192539
1467342000.0,192588
1467428400.0,192601
1467601200.0,192641
1467860400.0,192816
1467946800.0,192957
1468033200.0,193226
1468119600.0,193247
1468292400.0,193425
1468378800.0,193863
1468551600.0,194254
1468638000.0,194294
